Category	Variants	Gene
Splice-altering	1	TNFRSF1B
Splice-altering	1	TNFRSF25
Splice-altering	1	TNK2
Splice-altering	1	TNNI3
Splice-altering	1	TNNI3K
Splice-altering	1	TNNT2
Splice-altering	1	TNR
Splice-altering	1	TNS3
Splice-altering	1	TOGARAM1
Splice-altering	1	TONSL
Splice-altering	1	TOP1MT
Splice-altering	1	TOP2A
Splice-altering	1	TOR1AIP1
Splice-altering	1	TOX4
Splice-altering	1	TP53TG5
Splice-altering	1	TPCN1
Splice-altering	1	TPCN2
Splice-altering	1	TPM2
Splice-altering	1	TPM4
Splice-altering	1	TPMT
Splice-altering	1	TPRKB
Splice-altering	1	TPT1
Splice-altering	1	TRA2A
Splice-altering	1	TRABD2A
Splice-altering	1	TRAC
Splice-altering	1	TRAF1
Splice-altering	1	TRAF2
Splice-altering	1	TRAF3IP1
Splice-altering	1	TRAF6
Splice-altering	1	TRAIP
Splice-altering	1	TRANK1
Splice-altering	1	TRAPPC1
Splice-altering	1	TRAPPC10
Splice-altering	1	TREM2
Splice-altering	1	TRERF1
Splice-altering	1	TREX2
Splice-altering	1	TRHDE
Splice-altering	1	TRIAP1
Splice-altering	1	TRIM11
Splice-altering	1	TRIM21
Splice-altering	1	TRIM22
Splice-altering	1	TRIM23
Splice-altering	1	TRIM27
Splice-altering	1	TRIM36
Splice-altering	1	TRIM37
Splice-altering	1	TRIM5
Splice-altering	1	TRIM54
Splice-altering	1	TRIM67
Splice-altering	1	TRIP10
Splice-altering	1	TRIP11
Splice-altering	1	TRIP13
Splice-altering	1	TRIP4
Splice-altering	1	TRIP6
Splice-altering	1	TRIT1
Splice-altering	1	TRMT1
Splice-altering	1	TRMT10B
Splice-altering	1	TRMT112
Splice-altering	1	TRMT1L
Splice-altering	1	TRMT5
Splice-altering	1	TRMT6
Splice-altering	1	TRMU
Splice-altering	1	TRPA1
Splice-altering	1	TRPC4AP
Splice-altering	1	TRPM3
Splice-altering	1	TRPV2
Splice-altering	1	TRUB2
Splice-altering	1	TSACC
Splice-altering	1	TSC22D4
Splice-altering	1	TSEN54
Splice-altering	1	TSFM
Splice-altering	1	TSNAXIP1
Splice-altering	1	TSPAN14
Splice-altering	1	TSPAN16
Splice-altering	1	TSPAN19
Splice-altering	1	TSPAN31
Splice-altering	1	TSPAN4
Splice-altering	1	TSPAN8
Splice-altering	1	TSR1
Splice-altering	1	TSTD3
Splice-altering	1	TTC13
Splice-altering	1	TTC21B
Splice-altering	1	TTC39A
Splice-altering	1	TTC4
Splice-altering	1	TTC6
Splice-altering	1	TTC7B
Splice-altering	1	TTC8
Splice-altering	1	TTI2
Splice-altering	1	TTK
Splice-altering	1	TTLL9
Splice-altering	1	TTPA
Splice-altering	1	TTYH3
Splice-altering	1	TUBA1B
Splice-altering	1	TUBA1C
Splice-altering	1	TUBA4A
Splice-altering	1	TUBB6
Splice-altering	1	TUBG2
Splice-altering	1	TUBGCP2
Splice-altering	1	TUBGCP3
Splice-altering	1	TUFM
Splice-altering	1	TUT7
Splice-altering	1	TVP23B
Splice-altering	1	TWF1
Splice-altering	1	TXLNA
Splice-altering	1	TXN
Splice-altering	1	TXN2
Splice-altering	1	TXNDC11
Splice-altering	1	TXNDC12
Splice-altering	1	TXNDC16
Splice-altering	1	TXNDC17
Splice-altering	1	TXNDC9
Splice-altering	1	TXNL1
Splice-altering	1	TYMP
Splice-altering	1	TYMS
Splice-altering	1	TYSND1
Splice-altering	1	U2AF1L4
Splice-altering	1	UBA1
Splice-altering	1	UBA52
Splice-altering	1	UBA7
Splice-altering	1	UBAC1
Splice-altering	1	UBAC2
Splice-altering	1	UBALD2
Splice-altering	1	UBAP1
Splice-altering	1	UBAP2
Splice-altering	1	UBE2B
Splice-altering	1	UBE2C
Splice-altering	1	UBE2D3
Splice-altering	1	UBE2E3
Splice-altering	1	UBE2G1
Splice-altering	1	UBE2G2
Splice-altering	1	UBE2I
Splice-altering	1	UBE2J1
Splice-altering	1	UBE2J2
Splice-altering	1	UBE2L3
Splice-altering	1	UBE2L6
Splice-altering	1	UBE2O
Splice-altering	1	UBE2T
Splice-altering	1	UBE2W
Splice-altering	1	UBE3C
Splice-altering	1	UBE3D
Splice-altering	1	UBE4B
Splice-altering	1	UBL5
Splice-altering	1	UBL7
Splice-altering	1	UBLCP1
Splice-altering	1	UBN1
Splice-altering	1	UBQLN1
Splice-altering	1	UBQLN4
Splice-altering	1	UBR7
Splice-altering	1	UCHL3
Splice-altering	1	UCHL5
Splice-altering	1	UCK2
Splice-altering	1	UEVLD
Splice-altering	1	UFC1
Splice-altering	1	UFM1
Splice-altering	1	UFSP2
Splice-altering	1	UGT2A1
Splice-altering	1	UGT2A2
Splice-altering	1	ULBP2
Splice-altering	1	ULK4
Splice-altering	1	UNC50
Splice-altering	1	UNK
Splice-altering	1	UPF3A
Splice-altering	1	UPF3B
Splice-altering	1	UPK1B
Splice-altering	1	UPK3BP1
Splice-altering	1	UQCC3
Splice-altering	1	UQCC5
Splice-altering	1	UQCC6
Splice-altering	1	UQCRB
Splice-altering	1	UQCRC2
Splice-altering	1	UQCRH
Splice-altering	1	URB1
Splice-altering	1	URGCP
Splice-altering	1	URGCP-MRPS24
Splice-altering	1	UROD
Splice-altering	1	UROS
Splice-altering	1	USB1
Splice-altering	1	USF2
Splice-altering	1	USH1C
Splice-altering	1	USHBP1
Splice-altering	1	USO1
Splice-altering	1	USP1
Splice-altering	1	USP10
Splice-altering	1	USP13
Splice-altering	1	USP22
Splice-altering	1	USP30
Splice-altering	1	USP32
Splice-altering	1	USP38
Splice-altering	1	USP4
Splice-altering	1	USP40
Splice-altering	1	USP42
Splice-altering	1	USP43
Splice-altering	1	USP5
Splice-altering	1	USP50
Splice-altering	1	USP53
Splice-altering	1	USP8
Splice-altering	1	USPL1
Splice-altering	1	UTP18
Splice-altering	1	UXS1
Splice-altering	1	VAMP1
Splice-altering	1	VANGL1
Splice-altering	1	VASH1
Splice-altering	1	VAV1
Splice-altering	1	VAV2
Splice-altering	1	VCAN
Splice-altering	1	VCP
Splice-altering	1	VDAC2
Splice-altering	1	VEGFA
Splice-altering	1	VEZT
Splice-altering	1	VIL1
Splice-altering	1	VOPP1
Splice-altering	1	VPS13B
Splice-altering	1	VPS33A
Splice-altering	1	VPS36
Splice-altering	1	VPS37A
Splice-altering	1	VPS37C
Splice-altering	1	VPS4A
Splice-altering	1	VPS9D1
Splice-altering	1	VRK1
Splice-altering	1	VRK2
Splice-altering	1	VWA5B2
Splice-altering	1	WARS2
Splice-altering	1	WASF1
Splice-altering	1	WASHC4
Splice-altering	1	WASHC5
Splice-altering	1	WASL
Splice-altering	1	WBP1
Splice-altering	1	WBP1L
Splice-altering	1	WDFY1
Splice-altering	1	WDHD1
Splice-altering	1	WDR1
Splice-altering	1	WDR11
Splice-altering	1	WDR19
Splice-altering	1	WDR27
Splice-altering	1	WDR37
Splice-altering	1	WDR46
Splice-altering	1	WDR59
Splice-altering	1	WDR6
Splice-altering	1	WDR7
Splice-altering	1	WDR72
Splice-altering	1	WDR73
Splice-altering	1	WDR74
Splice-altering	1	WDR76
Splice-altering	1	WDR77
Splice-altering	1	WDTC1
Splice-altering	1	WHRN
Splice-altering	1	WIF1
Splice-altering	1	WIPI2
Splice-altering	1	WNK2
Splice-altering	1	WRAP53
Splice-altering	1	WRAP73
Splice-altering	1	WSB2
Splice-altering	1	WWC1
Splice-altering	1	WWC3
Splice-altering	1	XPNPEP1
Splice-altering	1	XPNPEP2
Splice-altering	1	XPNPEP3
Splice-altering	1	XPO1
Splice-altering	1	XPR1
Splice-altering	1	XRCC4
Splice-altering	1	YAF2
Splice-altering	1	YBX1
Splice-altering	1	YBX2
Splice-altering	1	YES1
Splice-altering	1	YIPF1
Splice-altering	1	YIPF3
Splice-altering	1	YIPF4
Splice-altering	1	YIPF6
Splice-altering	1	YJEFN3
Splice-altering	1	YPEL1
Splice-altering	1	YTHDF3
Splice-altering	1	YWHAB
Splice-altering	1	YWHAE
Splice-altering	1	YWHAH
Splice-altering	1	YY1
Splice-altering	1	ZACN
Splice-altering	1	ZBBX
Splice-altering	1	ZBTB17
Splice-altering	1	ZBTB25
Splice-altering	1	ZC3H15
Splice-altering	1	ZC3H4
Splice-altering	1	ZC3H7B
Splice-altering	1	ZCCHC14
Splice-altering	1	ZCCHC17
Splice-altering	1	ZCCHC9
Splice-altering	1	ZCRB1
Splice-altering	1	ZDHHC15
Splice-altering	1	ZDHHC16
Splice-altering	1	ZDHHC18
Splice-altering	1	ZDHHC2
Splice-altering	1	ZDHHC4
Splice-altering	1	ZDHHC6
Splice-altering	1	ZER1
Splice-altering	1	ZFAND1
Splice-altering	1	ZFAND4
Splice-altering	1	ZFAND5
Splice-altering	1	ZFAND6
Splice-altering	1	ZFAT
Splice-altering	1	ZFC3H1
Splice-altering	1	ZFP36L2
Splice-altering	1	ZFPL1
Splice-altering	1	ZFX
Splice-altering	1	ZFYVE1
Splice-altering	1	ZFYVE16
Splice-altering	1	ZHX1-C8orf76
Splice-altering	1	ZKSCAN1
Splice-altering	1	ZMYM4
Splice-altering	1	ZMYM5
Splice-altering	1	ZMYND11
Splice-altering	1	ZMYND12
Splice-altering	1	ZNF106
Splice-altering	1	ZNF117
Splice-altering	1	ZNF155
Splice-altering	1	ZNF160
Splice-altering	1	ZNF174
Splice-altering	1	ZNF18
Splice-altering	1	ZNF185
Splice-altering	1	ZNF200
Splice-altering	1	ZNF219
Splice-altering	1	ZNF226
Splice-altering	1	ZNF236
Splice-altering	1	ZNF248
Splice-altering	1	ZNF254
Splice-altering	1	ZNF267
Splice-altering	1	ZNF275
Splice-altering	1	ZNF277
Splice-altering	1	ZNF284
Splice-altering	1	ZNF300
Splice-altering	1	ZNF317
Splice-altering	1	ZNF318
Splice-altering	1	ZNF32
Splice-altering	1	ZNF330
Splice-altering	1	ZNF343
Splice-altering	1	ZNF362
Splice-altering	1	ZNF394
Splice-altering	1	ZNF415
Splice-altering	1	ZNF432
Splice-altering	1	ZNF440
Splice-altering	1	ZNF446
Splice-altering	1	ZNF451
Splice-altering	1	ZNF462
Splice-altering	1	ZNF480
Splice-altering	1	ZNF511
Splice-altering	1	ZNF511-PRAP1
Splice-altering	1	ZNF512
Splice-altering	1	ZNF516
Splice-altering	1	ZNF544
Splice-altering	1	ZNF555
Splice-altering	1	ZNF562
Splice-altering	1	ZNF576
Splice-altering	1	ZNF577
Splice-altering	1	ZNF609
Splice-altering	1	ZNF610
Splice-altering	1	ZNF620
Splice-altering	1	ZNF653
Splice-altering	1	ZNF669
Splice-altering	1	ZNF687
Splice-altering	1	ZNF688
Splice-altering	1	ZNF692
Splice-altering	1	ZNF7
Splice-altering	1	ZNF714
Splice-altering	1	ZNF738
Splice-altering	1	ZNF740
Splice-altering	1	ZNF761
Splice-altering	1	ZNF764
Splice-altering	1	ZNF768
Splice-altering	1	ZNF772
Splice-altering	1	ZNF775
Splice-altering	1	ZNF780B
Splice-altering	1	ZNF789
Splice-altering	1	ZNF790
Splice-altering	1	ZNF813
Splice-altering	1	ZNF816
Splice-altering	1	ZNF816-ZNF321P
Splice-altering	1	ZNF821
Splice-altering	1	ZNF83
Splice-altering	1	ZNG1F
Splice-altering	1	ZNHIT6
Splice-altering	1	ZNRF3
Splice-altering	1	ZP3
Splice-altering	1	ZPBP2
Splice-altering	1	ZPR1
Splice-altering	1	ZRANB3
Splice-altering	1	ZRSR2
Splice-altering	1	ZSCAN21
Splice-altering	1	ZSCAN26
Splice-altering	1	ZSWIM8
Splice-altering	1	ZXDC
Splice-altering	1	ZYG11B
Splice-altering	2	A2M
Splice-altering	2	ABCA12
Splice-altering	2	ABCA7
Splice-altering	2	ABCA9
Splice-altering	2	ABCC9
Splice-altering	2	ABCD3
Splice-altering	2	ABITRAM
Splice-altering	2	ABLIM2
Splice-altering	2	ABRACL
Splice-altering	2	ACADM
Splice-altering	2	ACADVL
Splice-altering	2	ACBD6
Splice-altering	2	ACMSD
Splice-altering	2	ACO2
Splice-altering	2	ACP1
Splice-altering	2	ACRBP
Splice-altering	2	ACSM3
Splice-altering	2	ACSS2
Splice-altering	2	ACSS3
Splice-altering	2	ACTB
Splice-altering	2	ACTR5
Splice-altering	2	ADAMTS14
Splice-altering	2	ADAMTS18
Splice-altering	2	ADAP2
Splice-altering	2	ADGRL1
Splice-altering	2	ADGRL2
Splice-altering	2	ADGRL3
Splice-altering	2	ADH5
Splice-altering	2	ADK
Splice-altering	2	ADSL
Splice-altering	2	ADSS2
Splice-altering	2	AFAP1L1
Splice-altering	2	AGFG2
Splice-altering	2	AGGF1
Splice-altering	2	AGTPBP1
Splice-altering	2	AHCTF1
Splice-altering	2	AHCY
Splice-altering	2	AHSA2P
Splice-altering	2	AK8
Splice-altering	2	AKAP8L
Splice-altering	2	AKAP9
Splice-altering	2	AKIRIN2
Splice-altering	2	AKNAD1
Splice-altering	2	AKT2
Splice-altering	2	AKT3
Splice-altering	2	ALCAM
Splice-altering	2	ALDH2
Splice-altering	2	ALDH7A1
Splice-altering	2	ALDOA
Splice-altering	2	ALMS1
Splice-altering	2	ALPL
Splice-altering	2	AMD1
Splice-altering	2	AMFR
Splice-altering	2	ANAPC2
Splice-altering	2	ANAPC4
Splice-altering	2	ANKFY1
Splice-altering	2	ANKLE2
Splice-altering	2	ANKS1A
Splice-altering	2	ANKZF1
Splice-altering	2	ANO6
Splice-altering	2	ANO8
Splice-altering	2	ANP32B
Splice-altering	2	ANTXR1
Splice-altering	2	ANXA1
Splice-altering	2	ANXA7
Splice-altering	2	AOX1
Splice-altering	2	AP1AR
Splice-altering	2	AP2A1
Splice-altering	2	AP3S2
Splice-altering	2	AP4S1
Splice-altering	2	AP5Z1
Splice-altering	2	APH1A
Splice-altering	2	API5
Splice-altering	2	APOB
Splice-altering	2	APOLD1
Splice-altering	2	AQR
Splice-altering	2	ARAP3
Splice-altering	2	ARFGAP1
Splice-altering	2	ARFGEF2
Splice-altering	2	ARFGEF3
Splice-altering	2	ARHGAP17
Splice-altering	2	ARHGAP18
Splice-altering	2	ARHGAP29
Splice-altering	2	ARHGAP32
Splice-altering	2	ARHGAP42
Splice-altering	2	ARHGAP5
Splice-altering	2	ARHGEF17
Splice-altering	2	ARHGEF33
Splice-altering	2	ARL2BP
Splice-altering	2	ARMC1
Splice-altering	2	ARMH4
Splice-altering	2	ARPC1A
Splice-altering	2	ARPC1B
Splice-altering	2	ARPC2
Splice-altering	2	ARPIN-AP3S2
Splice-altering	2	ARVCF
Splice-altering	2	ASAP1
Splice-altering	2	ASNS
Splice-altering	2	ATAD2
Splice-altering	2	ATE1
Splice-altering	2	ATG16L1
Splice-altering	2	ATG4C
Splice-altering	2	ATG9A
Splice-altering	2	ATL2
Splice-altering	2	ATMIN
Splice-altering	2	ATP11B
Splice-altering	2	ATP13A4
Splice-altering	2	ATP2A2
Splice-altering	2	ATP5F1A
Splice-altering	2	ATP6V0A4
Splice-altering	2	ATP6V0B
Splice-altering	2	ATP6V0D1
Splice-altering	2	ATP6V1A
Splice-altering	2	ATP6V1D
Splice-altering	2	ATP6V1H
Splice-altering	2	ATP9A
Splice-altering	2	ATXN10
Splice-altering	2	AUP1
Splice-altering	2	AVEN
Splice-altering	2	AXIN2
Splice-altering	2	B4GALNT1
Splice-altering	2	BABAM2
Splice-altering	2	BAIAP2
Splice-altering	2	BAK1
Splice-altering	2	BAZ1A
Splice-altering	2	BAZ1B
Splice-altering	2	BBOF1
Splice-altering	2	BBS1
Splice-altering	2	BBX
Splice-altering	2	BCAP31
Splice-altering	2	BCAS3
Splice-altering	2	BCAT2
Splice-altering	2	BCCIP
Splice-altering	2	BCKDHA
Splice-altering	2	BCKDK
Splice-altering	2	BCORL1
Splice-altering	2	BCR
Splice-altering	2	BDP1
Splice-altering	2	BET1
Splice-altering	2	BFAR
Splice-altering	2	BIN1
Splice-altering	2	BIRC2
Splice-altering	2	BLM
Splice-altering	2	BLMH
Splice-altering	2	BMS1
Splice-altering	2	BNIP2
Splice-altering	2	BOD1L1
Splice-altering	2	BORCS8-MEF2B
Splice-altering	2	BRD4
Splice-altering	2	BRWD1
Splice-altering	2	BRWD3
Splice-altering	2	BSDC1
Splice-altering	2	BSG
Splice-altering	2	BTBD8
Splice-altering	2	BUB1
Splice-altering	2	BUB1B
Splice-altering	2	BUD23
Splice-altering	2	BZW1
Splice-altering	2	C19orf44
Splice-altering	2	C19orf47
Splice-altering	2	C1S
Splice-altering	2	C1orf43
Splice-altering	2	C20orf96
Splice-altering	2	CABIN1
Splice-altering	2	CACNA2D1
Splice-altering	2	CACNA2D4
Splice-altering	2	CACNB2
Splice-altering	2	CALCOCO1
Splice-altering	2	CALM1
Splice-altering	2	CALR
Splice-altering	2	CAMK2G
Splice-altering	2	CAMKK2
Splice-altering	2	CAMLG
Splice-altering	2	CAMSAP1
Splice-altering	2	CAMSAP2
Splice-altering	2	CAND1
Splice-altering	2	CAND2
Splice-altering	2	CAPNS1
Splice-altering	2	CAPZA2
Splice-altering	2	CARD11
Splice-altering	2	CARS2
Splice-altering	2	CASC3
Splice-altering	2	CASP6
Splice-altering	2	CBS
Splice-altering	2	CBX3
Splice-altering	2	CBX5
Splice-altering	2	CCAR1
Splice-altering	2	CCAR2
Splice-altering	2	CCDC127
Splice-altering	2	CCDC134
Splice-altering	2	CCDC186
Splice-altering	2	CCDC27
Splice-altering	2	CCDC50
Splice-altering	2	CCDC90B
Splice-altering	2	CCHCR1
Splice-altering	2	CCNB1
Splice-altering	2	CCNE1
Splice-altering	2	CCNI
Splice-altering	2	CCNY
Splice-altering	2	CCSER2
Splice-altering	2	CCT3
Splice-altering	2	CCT4
Splice-altering	2	CCZ1
Splice-altering	2	CD109
Splice-altering	2	CD44
Splice-altering	2	CD47
Splice-altering	2	CD70
Splice-altering	2	CD99
Splice-altering	2	CD99L2
Splice-altering	2	CDC23
Splice-altering	2	CDC25A
Splice-altering	2	CDC25C
Splice-altering	2	CDC42BPG
Splice-altering	2	CDC6
Splice-altering	2	CDCA2
Splice-altering	2	CDCA5
Splice-altering	2	CDCA8
Splice-altering	2	CDCP1
Splice-altering	2	CDH19
Splice-altering	2	CDH23
Splice-altering	2	CDH3
Splice-altering	2	CDHR2
Splice-altering	2	CDK1
Splice-altering	2	CDK11B
Splice-altering	2	CDK12
Splice-altering	2	CDK20
Splice-altering	2	CDKAL1
Splice-altering	2	CDKN1B
Splice-altering	2	CEACAM16
Splice-altering	2	CELF1
Splice-altering	2	CELSR2
Splice-altering	2	CELSR3
Splice-altering	2	CENPA
Splice-altering	2	CENPE
Splice-altering	2	CENPK
Splice-altering	2	CENPP
Splice-altering	2	CEP112
Splice-altering	2	CEP120
Splice-altering	2	CEP192
Splice-altering	2	CEP290
Splice-altering	2	CEP76
Splice-altering	2	CERCAM
Splice-altering	2	CERS2
Splice-altering	2	CERS5
Splice-altering	2	CES2
Splice-altering	2	CETN3
Splice-altering	2	CFAP92
Splice-altering	2	CFB
Splice-altering	2	CFL1
Splice-altering	2	CHD2
Splice-altering	2	CHKB
Splice-altering	2	CHUK
Splice-altering	2	CKAP5
Splice-altering	2	CLASP1
Splice-altering	2	CLCC1
Splice-altering	2	CLK2
Splice-altering	2	CLMN
Splice-altering	2	CLPTM1L
Splice-altering	2	CLSPN
Splice-altering	2	CLTC
Splice-altering	2	CMPK1
Splice-altering	2	CNDP2
Splice-altering	2	CNOT11
Splice-altering	2	CNTNAP4
Splice-altering	2	CNTRL
Splice-altering	2	COBLL1
Splice-altering	2	COG2
Splice-altering	2	COG5
Splice-altering	2	COG7
Splice-altering	2	COL21A1
Splice-altering	2	COL6A2
Splice-altering	2	COL9A3
Splice-altering	2	COLQ
Splice-altering	2	COMMD2
Splice-altering	2	COMMD3
Splice-altering	2	COMMD3-BMI1
Splice-altering	2	COPB1
Splice-altering	2	COPG1
Splice-altering	2	COPG2
Splice-altering	2	COPS7B
Splice-altering	2	CORO1C
Splice-altering	2	COX17
Splice-altering	2	COX4I1
Splice-altering	2	CPEB2
Splice-altering	2	CPNE1
Splice-altering	2	CPNE3
Splice-altering	2	CPT1B
Splice-altering	2	CPVL
Splice-altering	2	CREB3
Splice-altering	2	CRTC2
Splice-altering	2	CRYBG2
Splice-altering	2	CRYZL1
Splice-altering	2	CRYZL2P-SEC16B
Splice-altering	2	CS
Splice-altering	2	CSF1
Splice-altering	2	CSK
Splice-altering	2	CSNK2A1
Splice-altering	2	CSNK2B
Splice-altering	2	CST3
Splice-altering	2	CSTF1
Splice-altering	2	CSTF3
Splice-altering	2	CTDP1
Splice-altering	2	CTH
Splice-altering	2	CTIF
Splice-altering	2	CTRC
Splice-altering	2	CTSL
Splice-altering	2	CTTNBP2
Splice-altering	2	CUEDC1
Splice-altering	2	CUEDC2
Splice-altering	2	CUL4B
Splice-altering	2	CUX1
Splice-altering	2	CYB5R1
Splice-altering	2	CYP4V2
Splice-altering	2	CYP4Z1
Splice-altering	2	CYP51A1
Splice-altering	2	CYRIB
Splice-altering	2	DAB1
Splice-altering	2	DAGLB
Splice-altering	2	DARS1
Splice-altering	2	DARS2
Splice-altering	2	DBI
Splice-altering	2	DBN1
Splice-altering	2	DCAF1
Splice-altering	2	DCAF11
Splice-altering	2	DCAF12
Splice-altering	2	DCAF6
Splice-altering	2	DCBLD1
Splice-altering	2	DCDC1
Splice-altering	2	DCP1A
Splice-altering	2	DCP2
Splice-altering	2	DCTN1
Splice-altering	2	DDA1
Splice-altering	2	DDRGK1
Splice-altering	2	DDX19A
Splice-altering	2	DDX23
Splice-altering	2	DDX39A
Splice-altering	2	DDX41
Splice-altering	2	DDX47
Splice-altering	2	DDX52
Splice-altering	2	DDX59
Splice-altering	2	DDX60L
Splice-altering	2	DECR1
Splice-altering	2	DEK
Splice-altering	2	DENND2C
Splice-altering	2	DENND4B
Splice-altering	2	DEPDC1
Splice-altering	2	DES
Splice-altering	2	DESI1
Splice-altering	2	DGAT1
Splice-altering	2	DGKI
Splice-altering	2	DHDDS
Splice-altering	2	DHRS4
Splice-altering	2	DHTKD1
Splice-altering	2	DHX16
Splice-altering	2	DHX35
Splice-altering	2	DHX38
Splice-altering	2	DHX40
Splice-altering	2	DHX8
Splice-altering	2	DIAPH3
Splice-altering	2	DIP2C
Splice-altering	2	DLD
Splice-altering	2	DLG1
Splice-altering	2	DLG3
Splice-altering	2	DMKN
Splice-altering	2	DMTF1
Splice-altering	2	DNAH14
Splice-altering	2	DNAJB6
Splice-altering	2	DNAJC10
Splice-altering	2	DNAJC11
Splice-altering	2	DNAJC14
Splice-altering	2	DNAJC16
Splice-altering	2	DNAJC17
Splice-altering	2	DNAJC19
Splice-altering	2	DNER
Splice-altering	2	DNMT3A
Splice-altering	2	DNMT3B
Splice-altering	2	DNTT
Splice-altering	2	DOCK11
Splice-altering	2	DOCK4
Splice-altering	2	DOCK6
Splice-altering	2	DOCK8
Splice-altering	2	DOP1A
Splice-altering	2	DPP7
Splice-altering	2	DPY30
Splice-altering	2	DPYD
Splice-altering	2	DRG1
Splice-altering	2	DSC2
Splice-altering	2	DSG2
Splice-altering	2	DTNB
Splice-altering	2	DUS1L
Splice-altering	2	DUS2
Splice-altering	2	DVL2
Splice-altering	2	DVL3
Splice-altering	2	DYNC2I1
Splice-altering	2	DYNC2I2
Splice-altering	2	DYRK1B
Splice-altering	2	E4F1
Splice-altering	2	EBNA1BP2
Splice-altering	2	ECE1
Splice-altering	2	ECSIT
Splice-altering	2	EDC3
Splice-altering	2	EEA1
Splice-altering	2	EEF2
Splice-altering	2	EEIG1
Splice-altering	2	EFCAB14
Splice-altering	2	EFTUD2
Splice-altering	2	EGFR
Splice-altering	2	EGLN2
Splice-altering	2	EHD4
Splice-altering	2	EHMT1
Splice-altering	2	EIF1
Splice-altering	2	EIF1AX
Splice-altering	2	EIF2AK4
Splice-altering	2	EIF2B1
Splice-altering	2	EIF2B2
Splice-altering	2	EIF2S1
Splice-altering	2	EIF3L
Splice-altering	2	EIF4A1
Splice-altering	2	EIF4G2
Splice-altering	2	EIF5A
Splice-altering	2	ELMO2
Splice-altering	2	ELMOD2
Splice-altering	2	ELN
Splice-altering	2	ELOA
Splice-altering	2	EMC10
Splice-altering	2	EME2
Splice-altering	2	EML2
Splice-altering	2	ENG
Splice-altering	2	ENOSF1
Splice-altering	2	ENOX2
Splice-altering	2	ENTR1
Splice-altering	2	ENTREP3
Splice-altering	2	EPB41
Splice-altering	2	EPB41L3
Splice-altering	2	EPCAM
Splice-altering	2	EPHA4
Splice-altering	2	EPS8L1
Splice-altering	2	ERCC2
Splice-altering	2	ERCC6
Splice-altering	2	ERG28
Splice-altering	2	ERMP1
Splice-altering	2	ERO1A
Splice-altering	2	ERRFI1
Splice-altering	2	ETV6
Splice-altering	2	EXD2
Splice-altering	2	EXOC1
Splice-altering	2	EXOSC9
Splice-altering	2	EXT2
Splice-altering	2	EYA2
Splice-altering	2	EYA4
Splice-altering	2	F11R
Splice-altering	2	FAF1
Splice-altering	2	FAH
Splice-altering	2	FAM177A1
Splice-altering	2	FAM193A
Splice-altering	2	FAM32A
Splice-altering	2	FANCI
Splice-altering	2	FARP2
Splice-altering	2	FARS2
Splice-altering	2	FARSB
Splice-altering	2	FASTKD2
Splice-altering	2	FBLIM1
Splice-altering	2	FBLN1
Splice-altering	2	FBXL2
Splice-altering	2	FBXO7
Splice-altering	2	FBXO8
Splice-altering	2	FBXO9
Splice-altering	2	FBXW11
Splice-altering	2	FBXW5
Splice-altering	2	FCHO2
Splice-altering	2	FCHSD1
Splice-altering	2	FDFT1
Splice-altering	2	FEZ1
Splice-altering	2	FGFR1OP2
Splice-altering	2	FGGY
Splice-altering	2	FHIT
Splice-altering	2	FKBP8
Splice-altering	2	FKTN
Splice-altering	2	FLVCR2
Splice-altering	2	FMNL3
Splice-altering	2	FOXA1
Splice-altering	2	FRK
Splice-altering	2	FRMD4B
Splice-altering	2	FRMD6
Splice-altering	2	FRS3
Splice-altering	2	FTH1
Splice-altering	2	FXR1
Splice-altering	2	GAA
Splice-altering	2	GABARAPL2
Splice-altering	2	GABPA
Splice-altering	2	GABPB1
Splice-altering	2	GALC
Splice-altering	2	GALNT1
Splice-altering	2	GALNT7
Splice-altering	2	GALT
Splice-altering	2	GBP4
Splice-altering	2	GCDH
Splice-altering	2	GCH1
Splice-altering	2	GCSH
Splice-altering	2	GET3
Splice-altering	2	GGA2
Splice-altering	2	GGA3
Splice-altering	2	GGNBP1
Splice-altering	2	GGNBP2
Splice-altering	2	GLB1
Splice-altering	2	GLE1
Splice-altering	2	GLI1
Splice-altering	2	GLUD1
Splice-altering	2	GLUL
Splice-altering	2	GMPS
Splice-altering	2	GNAI1
Splice-altering	2	GNL3
Splice-altering	2	GOLGA1
Splice-altering	2	GOLGA2
Splice-altering	2	GOLGA7
Splice-altering	2	GPBP1L1
Splice-altering	2	GPCPD1
Splice-altering	2	GPN1
Splice-altering	2	GPR107
Splice-altering	2	GPR143
Splice-altering	2	GPS1
Splice-altering	2	GPSM2
Splice-altering	2	GRIA2
